unique_id,razon_social,clientes,year,empleados,sedes,Ventas en millones
3019405,COLEGIO MIXTO SAN VICENTE,649,2024,56,9,1320.19735728224
3019447,POLIPROPAK,1020,2024,102,14,1733.26849777253
3019529,TRIPLEX SAN JUAN LTDA,886,2024,86,8,-1539.62363606936
3019542,EDGAR J OCAMPO AYALDE & CIA,805,2024,76,12,587.962350055804
3019553,PAULINA IMPORTACIONES S.A.S.,964,2024,96,7,3323.45541562768
3019632,CALZADO SUJAILA,1203,2024,125,13,2248.23806638017
3019644,DROGUERIA IBERICA ZAPATA SAS,601,2024,50,12,772.722028743979
3019737,BLUM CAPURRO,915,2024,89,5,1018.40340630015
3019755,ALMACEN EL VARON,1023,2024,103,5,391.563991137316
3019776,NASES SERVICIOS PROFESIONALES SAS,821,2024,78,12,2706.12965640262
3019785,DROGUERIA KRIPTON,1067,2024,108,7,2656.45336712575
3019808,LILIAN CAPURRO & CIA,1082,2024,110,13,11.9701408442411
3019828,TRAPICHE LA PALESTINA S.A.,993,2024,99,4,1367.36784407564
3019840,FERRETERIA CEBALLOS,507,2024,38,17,2901.70385530448
3019878,DISTRI EQUIPOS,1514,2024,164,10,1075.45248501163
3019908,JORGE COLLAZOS PUERTA Y CIA,959,2024,95,12,1551.76205253156
3019955,POPULARES DE OCCIDENTE S.A.S.,1130,2024,116,7,402.937328343266
3019983,TRANSPORTES ESPECIALES COVALTUR,1055,2024,107,14,1384.13153731439
3020049,INDUSTRIAS MECANITEC,1205,2024,126,11,2077.0023803706
3020101,ELECTRICAS ESPECIALES,1164,2024,120,9,2203.88135894596
3020125,INVERSIONES RODRIGUEZ GOMEZ & CIA,958,2024,95,1,537.208552683254
3020132,CLINIC AUTOS,1076,2024,109,8,2581.49467079825
3020140,GRAFIDEAS,811,2024,76,9,1640.48952306895
3020143,TIENDA Y LICORES EL PRADO,1171,2024,121,7,2580.03148651049
3020226,TIENDA NATURISTA NIHANS,908,2024,88,11,2254.40124033231
3020328,GUANTES TAYRONA S.A.S,1483,2024,160,3,2819.92712924849
3020429,PRODUCTOS ALIMENTICIOS INGEX,670,2024,59,10,994.743274370786
3020576,REPRESENTACIONES Y SISTEMAS,907,2024,88,8,2336.02233935581
3020648,PERLAZA HERNANDEZ ASOCIADOS,1165,2024,121,10,1057.23024411494
3020685,MISCELANEA DETALLES,1102,2024,113,8,2390.492119647
3020747,PANADERIA NUEVO AMANECER,882,2024,85,11,2003.81858197288
3020752,DISTRIBUIDORA TENNIS,801,2024,75,14,2179.20960657893
3020774,DIEGO VALLEJO & CIA INSTRUMENTOS,1029,2024,104,12,736.131674506221
3020817,TOYOCAMPEROS,997,2024,100,6,2216.7440393617
3020854,POLLOS SOBERANO,642,2024,55,10,3632.10471745127
3020857,SUPERMOTOS,1007,2024,101,11,2465.27680706225
3020863,DISTRIBUCIONES MARULANDA,1038,2024,105,10,2801.19279282788
3020884,IMPRESOS Y PAPELES,1035,2024,104,14,1327.00824482375
3021001,ALMACEN ANA LYA,789,2024,74,8,1161.26847286016
3021072,LICEO INFANTIL SUEÑOS FELICES,1095,2024,112,9,-146.676388364766
3021079,INMOBILIARIA CIUDAD JARDIN Y CIA,1276,2024,134,9,3472.8948097862
3021124,LA REBAJA PLUS DROGUERIA NO.63 CALI,1091,2024,111,11,2444.36413007524
3021182,ALMACEN TRANSMOTOR RLS IMPORTACIONES,773,2024,72,8,402.04072278237
3021222,CONSTRUCTORA ALPES S.A.,913,2024,89,9,1650.52655014754
3021235,PELUQUERIA MARYLIN,1069,2024,109,16,1441.10232934316
3021247,GRANERO EL REVOLCON,871,2024,84,14,2982.4968219978
3021281,VARIEDADES PAOLO CESAR,568,2024,46,12,1385.33050298738
3021407,BANCO POPULAR S A AGENCIA EL GUABITO,1177,2024,122,9,1554.45397614522
3021409,BANCO POPULAR S A ZONA SUR,834,2024,79,10,2792.46153639365
3021436,VARIEDADES ANGELA,885,2024,86,7,502.78613094579
3021447,TALLER DE REPARACIONES DE JOYAS ALUVIONES DEL TELEMBI,1301,2024,138,8,335.009022322676
3021456,GIRALDO Y LONDONO,845,2024,81,13,1384.13526551645
3021484,TOBAR ZAMORANO RAUL,1169,2024,121,12,2043.53626246045
3021530,VIDRIOS FARALLONES,748,2024,68,5,1236.05110488896
3021542,SANCHEZ ALDANA ETELVINA,929,2024,91,11,1128.68551309374
3021555,LUJOS & ACCESORIOS JP,985,2024,98,16,1653.64399399154
3021562,COMERCIALIZADORA CALI,766,2024,71,9,2595.31740007791
3021591,AZULU NORTE,873,2024,84,10,3844.46821607952
3021600,INVERSIONES CARGO,994,2024,99,11,1803.0803821573
3021607,ALMACEN M.F.M,1134,2024,117,10,3634.86110167544
3021612,MYRIAM'S,670,2024,59,8,-191.085932629924
3021639,SALON DE BELLEZA CACHE,930,2024,91,8,1783.79388402012
3021645,INVERSIONES INDUSTRIALES DE COLOMBIA,1151,2024,119,11,2839.98030536869
3021652,SILENCIADORES VESGA,892,2024,87,7,3676.69862915355
3021660,MISCELANEA EL FLORAL,1045,2024,106,13,1428.97754151202
3021670,PRODUCTOS LA MERCED PANADERIA Y PASTELERIA,1098,2024,112,12,2586.86412313455
3021823,ANTARES PROPIEDAD HORIZONTAL E INMOBILIARIA,1054,2024,107,12,2992.27829552425
3021841,AUTOMERCADO LOS PAISAS,1131,2024,116,11,2771.13305334382
3021842,FIORILLO COY CIA,975,2024,97,12,1092.09040604045
3021902,VARIEDADES NORIS,917,2024,90,17,1322.57782697998
3021909,FLORISTERIA NATASHA,471,2024,34,11,-765.974555909023
3021913,CABAL & COMPAÑIA,981,2024,98,9,1683.42714805288
3021916,RESIDENCIAS EL PALACIO DE CRISTAL,1086,2024,111,8,3001.59314355371
3021939,PRODUCCIONES SCREEN SAS,1107,2024,113,15,2500.6890336576
3021980,RINCON VALLUNO,889,2024,86,9,2170.3816982765
3022047,BLUM VASQUEZ E HIJOS Y CIA,1356,2024,144,11,2648.54872107324
3022057,OXEN,1057,2024,107,8,1616.86127348843
3022096,BANCO DE BOGOTA AGENCIA SANTA RITA,1025,2024,103,7,2729.08340610896
3022169,FLORA SANTA CECILIA,1254,2024,132,8,3213.54215861366
3022273,TORNITET,856,2024,82,11,1306.90741409133
3022360,FERREGUMMER,910,2024,89,5,1408.08279239327
3022724,PEPE GANGA # 1,1479,2024,160,8,1331.78561182822
3022761,POSITANO DEL RIO S.A.S,1002,2024,100,11,3003.56339302131
3022850,CENTRO SOCIAL DEPORTIVO JUEGO DE SAPO EL PALACIO DEL SAPO,1327,2024,141,8,1073.2518615469
3022971,LICEO INFANTIL LUCERITOS,712,2024,64,12,2233.56116563264
3023005,INGETOP LTDA,962,2024,95,10,2723.94212866951
3023008,LICEO INFANTIL GUILLERMO VALENCIA,1076,2024,109,7,1536.3260273033
3023053,MARAZUL COSMETICOS,1060,2024,108,12,1889.27391168422
3023109,ESCOBAR VELASCO Y CIA LTDA,799,2024,75,11,1071.82294924898
3023126,TELEFONOS Y ELECTRONICA,1004,2024,100,10,1310.65433938407
3023250,RESTAURANTE Y FRUTERIA RICA ENSALADA DE FRUTAS,785,2024,73,14,3211.84332128526
3023303,INVERSANCHEZ LTDA,1143,2024,118,6,950.326311050739
3023313,CREACIONES Y CONFECCIONES ROMANA,1217,2024,127,2,1286.62207440749
3023324,DIGITAL PUNTO COLOR STUDIO FOTOGRAFICO,555,2024,44,15,1142.80077788369
3023357,RECTIFICADORA UNIVERSAL,1247,2024,131,11,758.883410104289
3023358,GUTIERREZ GOMEZ ALBA LUCIA,752,2024,69,10,1352.39602959759
3023386,CREACIONES YU YU,1091,2024,111,10,2322.37275713186
3023428,MISCELANEA DEYA,1132,2024,116,12,1564.2006207743
3023483,MULTILUJOS,960,2024,95,13,463.074409540163
3023507,MARIACHI CHAPALA,871,2024,84,6,2103.80627224784
3023548,ALMACEN FRE REPUESTOS,1033,2024,104,8,634.881135627712
3023891,CONFE PLASTICOS,1088,2024,111,15,1503.5301931397
3023910,DOÑA REGALONA # 2,1177,2024,122,7,1502.20442239123
3023913,LA BODEGUITA # 2 JARAMILLO,590,2024,49,9,2683.9240667377
3023917,INSTITUTO PABLO VI,673,2024,59,13,779.547745525355
3023921,RAPITIENDA LAS LAJAS,1286,2024,136,8,-474.610575431575
3023923,FERROELECTRICOS UNIVERSAL,1209,2024,126,15,1081.70346275282
3023957,CALZADO EL MARCHANTE,1087,2024,111,9,2553.76177233416
3023984,DEPOSITO ORDONEZ,1143,2024,118,8,2130.64194615306
3024034,HADDAD DECORACION LTDA,1183,2024,123,12,2091.32143155833
3024061,ESTRUCTURAS Y MONTAJES E & M,468,2024,33,5,2203.40700989621
3024066,EL BELLO HORIZONTE,1222,2024,128,10,2093.75256882121
3024227,PRODUCTOS VIDA,903,2024,88,9,3158.29290496971
3024262,ZAPATA VALENCIA AIDEE,1046,2024,106,13,-603.869085030741
3024313,TIENDA MIXTA LA 59,941,2024,93,7,354.229584842439
3024366,NARANJO CRUZ DIANA,1174,2024,122,9,2646.39304912994
3024455,COMERCIALIZADORA LLANTAS UNIDAS S.A. No.2,930,2024,91,11,450.786402515362
3024458,PUBLI LLANOS,1104,2024,113,10,994.161227731001
3024510,TIENDA EL ANTOJO,922,2024,90,8,951.645366760527
3024730,SUPERTIENDA MISCELANEA ANDRES,781,2024,73,6,331.65850128013
3024731,SUPERTIENDA MISCELANEA ANDRES,1242,2024,130,9,1754.66634260334
3024792,M C M INTERNATIONAL SERVICES LTDA,1148,2024,119,12,2427.88379474607
3024833,ATELO Y CIA,1345,2024,143,16,2150.76237851926
3024891,SERVICENTRO ESSO PORTADA AL MAR,1013,2024,102,10,1763.83535464151
3024906,MADERAS SURTIMAKO,1225,2024,128,6,1890.59798591795
3024930,TRANSPORTES Y GRUAS DELGADO,1395,2024,149,6,3215.37787886359
3024951,TRANSPORTES VELASQUEZ S.A.,944,2024,93,9,-673.039387399444
3025033,KANDELA PRODUCTIONS,735,2024,67,10,1946.91914377035
3025042,MASTER BRILLO,952,2024,94,9,2062.137067757
3025077,MISCELANEA TONY,957,2024,95,10,726.902399544394
3025115,PROYECTOS & HORIZONTES S A,1030,2024,104,16,3267.76509530518
3025348,TIENDA LINA MARIA,1342,2024,143,7,1469.63282137089
3025362,INMOBILIARIA GONZALEZ PATINO LTDA,935,2024,92,8,1843.55174276498
3025367,PRODUCTOS L'CLAIRE,1075,2024,109,12,1386.71208303353
3025413,AUTOCORP PASOANCHO,954,2024,94,11,2044.87563115375
3025427,FERRETERIA EL POBLADO,1004,2024,101,11,994.199297233689
3025457,ERVIN S.A.S.,1063,2024,108,17,1801.22269704759
3025573,A ABASTECEMOS ACARREOS MUDANZAS ALBTRASTEOS JIT,1266,2024,133,9,2785.76810148425
3025757,CLEO ACADEMICO EMPRESARIAL ASESORIAS PARA EL DESARROLLO HUMANO,1024,2024,103,8,778.456860793468
3025785,DIPROF DIBUJANTES PROFESIONALES LTDA,1143,2024,118,14,1154.94867682147
3025796,TOSCANA,1156,2024,119,6,2046.82105217789
3025881,IMPRESOS NAPOLES,1183,2024,123,8,1934.00354548709
3025908,EL RINCON DE JAVIER,885,2024,86,12,1060.3032216912
3025924,ASLAB VILLA DEL SUR,1325,2024,141,10,1761.56138132603
3025990,PLATIJOYAS,924,2024,90,12,1447.41362276116
3026138,REMONTADORA DE CALZADO TELLO,979,2024,97,12,2827.40220980689
3026268,DIMEL INGENIERIA,1281,2024,135,11,548.924746799906
3026546,INVERSIONES JIMENEZ R Y CIA,1259,2024,132,12,2509.40161317329
3026651,PELUQUERIA ANNA E,782,2024,73,8,2933.04840085654
3026720,TORTAS Y TARTAS,825,2024,78,9,858.732655494327
3026725,FAMILIAR SANTA MONICA,728,2024,66,11,722.133541844211
3026733,DECORFLORES,1036,2024,105,12,3568.34478600659
3026755,LOS TEJADITOS EXITO SAN FERNANDO,1033,2024,104,19,2118.29755417111
3026794,SUPERMERCADO AUTOSERVICIO LIMONAR,1073,2024,109,12,2900.2997716181
3026795,MUEBLES SHADDAI LAG,1110,2024,114,8,1507.76828337193
3026891,CLINICAMARAS & FOTO ESTUDIO DARIO VERA,880,2024,85,10,3690.60428915868
3026905,CONFECCIONES MARCY,801,2024,75,6,2229.95458977113
3027012,AGROPECUARIA LA MACARENA SAS,1205,2024,126,12,2291.71229765338
3027034,BATERIAS DELTA,1150,2024,119,11,2795.67901880704
3027086,CONTINENTAL DE TEXTILES,698,2024,62,11,761.688290317637
3027106,MATERIALES DE CONSTRUCCION Y FERRETERIA OSORIO SAS,981,2024,98,13,852.282357967104
3027121,FLORES Y FRUTAS,821,2024,78,11,1087.73704031682
3027178,VARIEDADES BLANCA DORIS,586,2024,48,9,3134.12833717849
3027233,SAN MIGUEL CAFE BAR RESTAURANTE,1030,2024,104,13,2012.17320330809
3027291,JESUSITA LTDA.,984,2024,98,10,-441.87854008198
3027402,KIKE BRASA 1,981,2024,98,6,2130.64046199981
3027452,SUPERTIENDA OLIMPICA 551 MANZANARES,1043,2024,105,11,2291.84400121748
3027459,PROYECTOS Y PROCESOS LTDA PROCEIN LTDA,1176,2024,122,8,1969.92170815886
3027554,A.V. INGENIERIA S.A.S,1041,2024,105,12,2362.53025712001
3027629,SOCIEDAD DE FISIOTERAPEUTAS RESPIRATORIOS SOFIRE SAS,877,2024,85,15,2563.59212257019
3027708,CONSTRUCTORA E INMOBILIRIA MACROCCIDENTE,853,2024,82,7,3078.34513952164
3027846,SERVIR PUBLICIDAD S.A.S.,974,2024,97,8,3164.47691781918
3027932,ARTEAGA HURTADO LIDA LUCIA,1062,2024,108,7,2164.26446924974
3027970,BARRA FILIBET,792,2024,74,6,2281.07150419356
3027979,NET'S INGENIERIA,963,2024,95,8,2880.02861045964
3027993,APARTA HOTEL LAS ACACIAS,1193,2024,124,4,3000.99174574479
3027996,RAPI TIENDA MIXTA LA CEIBA DE FLAMENGO,978,2024,97,11,61.7340403132091
3028006,PELUQUERIA UNISEX LUCILA,860,2024,83,11,2868.4674597107
3028032,INVERSIONES HERNANDEZ,945,2024,93,10,3593.98336095711
3028147,QUINTERO MONTOYA JORGE EDUARDO,1223,2024,128,11,2558.53843168754
3028210,INVERBIENES CALI,1110,2024,114,12,907.902746014871
3028258,LICEO INFANTIL LAS TRAVESURAS DE GUILLE,1247,2024,131,8,1825.1208852347
3028265,PLANTA DE NIQUELADO Y CROMADO,1028,2024,103,12,3283.28021915356
3028325,CALZADO KAROL MARCELA,1082,2024,110,11,2676.00825576564
3028344,CALZADO BELLINY,888,2024,86,10,1536.48215343006
3028362,KAREN'S FASHION,1121,2024,115,13,2035.97130348468
3028450,INVERSIONES LAS TRES JOTAS,899,2024,87,13,1813.37833955638
3028517,CONSTRUCCIONES OSARRAVI,716,2024,64,7,1145.034686708
3028518,BODEGA LA COSECHA,1026,2024,103,12,2706.89102723642
3028617,ARTESANIAS EL CALENO,1389,2024,149,3,2737.90981602909
3028785,LICEO LUZ DEL SABER,1160,2024,120,7,4207.77349797497
3028813,CENTRO EDUCATIVO LESARU,1233,2024,129,7,3076.25459655958
3028826,ELECTRO INDUSTRIAL GONZALEZ,1072,2024,109,13,2967.34395508643
3028830,JARDIN INFANTIL Y ESCUELA MATERNAL EL PATICO,878,2024,85,13,-47.3368818004772
3028872,GIRALDO GIRALDO LIBIA MARIA,960,2024,95,10,945.996298600578
3028977,DROGUERIA MELIDA,945,2024,93,7,1202.41125064568
3029016,DEPOSITO CENTRALIZADO DE VALORES DECEVAL S A,906,2024,88,12,2016.5959112687
3029124,COLCHONES Y SALAS STEPHANIA,1141,2024,118,10,3699.44648400116
3029264,DESLIPLAS LIMITADA,761,2024,70,6,202.586926916224
3029303,HIDROESTRUCTURAS S.A.S,1173,2024,122,13,1591.29858824189
3029309,PMI REPRESENTACIONES,1173,2024,122,13,1755.19715032733
3029338,PAN Y PASTELES DEL ITALIANO,760,2024,70,11,3524.61237505836
3029381,LICEO GENIOS EN ACCION,1128,2024,116,14,2961.54343221962
3029489,ALMACEN NICOL,1486,2024,161,14,1043.20006196341
3029561,DROGUERIA EL RODEO,889,2024,86,16,1335.3872882036
3029668,CACHARRERIA NATALIA,1169,2024,121,13,3635.82962859848
3029673,CACHARRERIA CALDAS,844,2024,80,14,2844.92239317799
3029682,LAVANDERIA LAVA ROPAS # 6,1222,2024,128,9,3781.8261057903
3029724,ANDREINA GONZALEZ 1,1050,2024,106,14,500.478597175581
3029732,ALMACEN DIARMAN,1330,2024,141,7,52.1100830546973
3029794,GRANERO WILLIAM,708,2024,64,15,1582.6275373281
3029833,DROGUERIA MONTEREY,990,2024,99,9,4588.91472600058
3029865,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S.A.,895,2024,87,6,2347.20182299963
3029948,MISCELANEA AUTOSERVICIO LA LUCHA,961,2024,95,7,2487.83030822645
3029976,SERVI ESTACIONES CALI,874,2024,84,10,1991.00445214149
3030003,CRISTAL TEJA,833,2024,79,5,1576.82034853991
3030064,INDUSTRIAS BERMEO,1116,2024,114,12,2450.82635577364
3030083,FERRETERIA LA ESPERANZA,782,2024,73,13,3517.68360336986
3030133,TRANSPORTES ESPECIALES MOVILIZAMOS LTDA,1297,2024,137,5,1655.86416631735
3030160,MAKROSEGUROS DE OCCIDENTE AA LTDA,763,2024,70,15,2406.69409255195
3030163,OSCAR DE LA MUSICA,1020,2024,103,14,1677.191603845
3030187,DISTRI PLASTICO GERALDINY,1107,2024,113,9,2004.10374665556
3030205,DISTRILUZMA,1117,2024,115,11,2350.84267184428
3030224,LAVANDERIA ESTRELLA,940,2024,92,7,3008.66146650245
3030238,DISTRIBUIDORA DE CARNES EL VIEJO SOL,1016,2024,102,9,2948.2230442245
3030246,TIENDA MIXTA FENALCO KENNEDY,1192,2024,124,11,3055.36199834716
3030247,FUENTE DE SODA MARBELLA,709,2024,64,13,2699.61904555597
3030333,IMPLADENT INSTITUTO DE IMPLANTES Y ESPECIALIDADES ODONTOLOGICAS,844,2024,80,8,2467.51721762497
3030446,SERVICIO ELECTRICO AUTOMOTRIZ TRUJILLO,1064,2024,108,9,4076.62958819929
3030571,INVERSIONES DUQUES A Y CIA. S.A.S.,911,2024,89,12,1304.94302360904
3030678,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL LUISU & CIA LTDA,1274,2024,134,11,3206.27642729315
3030706,SALON FIESTAS SOCIALES PAMPA LINDA,1135,2024,117,10,1630.66125753861
3030713,HOSTAL SAN FERNANDO.,1014,2024,102,9,326.388248017108
3030753,REPRESENTACIONES GRAFICAS J A O,698,2024,62,7,-886.565749899126
3030804,HEDDY KARNER & COMPANIA,1005,2024,101,7,3286.04019731344
3030820,INPEL LTDA INGENIERIA & PRODUCTOS ELECTRICOS,937,2024,92,12,1848.4469997346
3030877,MASTER SALUD SERVICIOS INTEGRALES,980,2024,97,11,1965.1675747017
3030883,GAVIRIA SANCHEZ YANETH,764,2024,70,7,2809.01680203531
3030937,AGROREALIZAMOS,1100,2024,112,14,268.399677275776
3030950,JARDIN INFANTIL ESCUELA MATERNAL PATY PATICOS,792,2024,74,2,2789.14765656393
3031009,PLASTICO Y CUERO,955,2024,94,9,1223.60580027058
3031018,FERROELECTRICOS RONALD,1076,2024,110,10,751.167220733766
3031042,AVICOLA Y SALSAMENTARIA ZARETH,843,2024,80,4,1013.63945795983
3031169,TIENDA MIXTER FRANCIA,1117,2024,115,14,1212.16011538861
3031255,EL MUNDO DE LA DECORACION,737,2024,67,8,2274.98514493387
3031288,BABY LIFE,438,2024,30,13,726.825528972946
3031309,INDUSTRIA METALICA LOZANO,1093,2024,112,9,1936.55254694367
3031320,ALMACEN PERUGIA,1168,2024,121,6,2569.9584669724
3031326,CONCENTRADOS NATURALES,943,2024,93,12,4619.68223211447
3031330,FERRETERIA URRIAGO,1101,2024,113,9,2510.12192346002
3031518,TIENDA CHINCHINA,769,2024,71,10,807.722588398761
3031533,LA CAVA DE YODI,975,2024,97,9,1502.82194534031
3031543,ASBINCO LTDA,612,2024,51,10,3484.5180596746
3031547,FC FIL DE COLOMBIA E.U.,1236,2024,130,8,2628.99771873686
3031629,UNOA GRAF,1372,2024,146,9,1844.28812577492
3031656,EL DESVARE DEL MAZDA RENAULT,1215,2024,127,9,2087.95502827941
3031680,COLOMBIANA DE COBRANZAS SAS,995,2024,99,13,1661.4278675348
3031711,ELEONORA PELUQUERIA,993,2024,99,6,-624.171859268619
3031749,DROGAS AMIGA #3,697,2024,62,12,3171.45366085783
3031771,DISTRIBUIDORA LA GARANTIA,1158,2024,120,10,2252.67610751509
3031779,TALLER DE REPARACIONES EDUVAL,958,2024,95,12,1545.33071839388
3031821,IBEROAMERICANA DE LIBROS,869,2024,84,10,1158.18369370368
3031900,PELUQUERIA Y DISTRIBUIDORA YAMILETH ALZATE,718,2024,65,4,2120.38318221913
3032004,PATRICH'S BOUTIQUE,940,2024,93,5,2011.31922176339
3032053,BOMBAS Y BOMBAS 4,830,2024,79,7,2052.52251858052
3032069,ALIMENTOS LIFE,921,2024,90,10,1181.48881263033
3032092,LA ESQUINA DE LUCAS,756,2024,70,10,2447.54227162498
3032189,SERVIAUTO FAJARDO,1338,2024,142,9,3810.82021550138
3032195,EL PUNTO DE LA LENCERIA CALI,997,2024,100,9,1576.40040329906
3032228,CREDITOS OSCAR Y,1215,2024,127,11,1537.56399096345
3032236,LIBROS Y PAPELES NACIONALES,480,2024,35,6,973.441156076786
3032321,DULCERIA Y VARIEDADES PABLO,909,2024,89,8,2328.53806431725
3032342,PELUQUERIA VISAJES,865,2024,83,7,1896.41947232338
3032443,ECO ELECTROCOMUNICACIONES DE OCCIDENTE LTDA,755,2024,69,14,1438.00516027365
3032444,SIIGO S.A.S,1309,2024,139,4,2102.87458774347
3032504,COPY EVA,717,2024,65,4,3316.48191920137
3032510,JAIME GONZALEZ 2,1064,2024,108,5,2152.02163702225
3032582,ACONDIMED INGENIERIA,1169,2024,121,10,1026.7756913366
3032590,AREFER SERVICIOS,1036,2024,104,10,1840.58807798851
3032628,MERCADO EL PRIMO,825,2024,78,9,-13.0583516542715
3032695,MIBANCO S.A. OFICINA VERSALLES,1188,2024,124,8,3217.50993485616
3032705,ALMOJABANAS HUILENSE J M M,1034,2024,104,12,1151.47718307331
3032729,ELIZABETH MARKET,787,2024,73,6,1637.64024965697
3032819,MECHAS INGLESAS,722,2024,65,10,976.505114743724
3032927,GESTION ANALISIS IMPACTO AMBIENTAL LTDA. GAIA LTDA,1417,2024,152,10,1989.25824437975
3032964,DROGUERIA PUENTE BLANCO,864,2024,83,8,4038.46519406555
3032976,MISCELANEA SERRANO,629,2024,54,11,1048.76288795612
3033062,CENPOSYS,1107,2024,113,12,530.878737484644
3033065,MISCELANEA EL PAISA DANIEL,1062,2024,108,9,2263.66847176155
3033068,COMERCIALIZADORA G Y M,729,2024,66,8,1332.63744980488
3033083,ZONA LOCAL CALI S.A.S,611,2024,51,15,3041.97585410442
3033107,M F I,977,2024,97,10,3041.02495643327
3033190,INVERSIONES TRANS EMPRESARIALES S A,1228,2024,128,2,2102.50601244399
3033234,PELO KING,1127,2024,116,12,1053.8431051458
3033236,COLEGIO LA DIVINA ENSEÑANZA,901,2024,88,12,2059.64528668693
3033269,PRADO LUCUMI LUIS ALBERTO,833,2024,79,10,3064.81251382458
3033279,ESCUELA MATERNAL Y JARDIN INFANTIL MIS PRIMERAS LETRAS,1054,2024,107,14,3240.98828780939
3033345,BOTINA CRIOLLO LEONOR,1031,2024,104,8,2619.28584535321
3033365,CENTRO COMERCIAL CALIMA,1126,2024,116,10,2921.60614930019
3033467,MULTILUJOS DEL SUR,921,2024,90,7,-108.294467523787
3033513,PELUQUERIA ROBERTH,1180,2024,122,9,4110.84832110822
3033541,GARCES & ASOCIADOS LTDA,834,2024,79,7,3341.65295306917
3033606,MANTENIMIENTO AEREO DEL VALLE  SAS,934,2024,92,5,2014.33259598079
3033659,MINIMARKET LA 75,1148,2024,119,10,3524.04069724822
3033680,CENTRO ESPECIALIZADO EN PREVENCION Y CONTROL DE LA ENFERMEDAD RENAL PREVRENAL,1198,2024,125,5,1147.70339850321
3033700,PANADERIA EL GUSTO CALENO,612,2024,52,10,1100.95350269539
3033777,LABORATORIOS FARIAQUIM S.A.S.,1021,2024,103,13,746.765231147904
3033847,INVERSIONES HERNANDEZ PACHON S EN C,1122,2024,115,9,2682.75797785802
3033848,PROYECTAR ARQUITECTURA LIMITADA,710,2024,64,4,3217.13525350845
3033874,CEBALLOS LIBREROS Y CIA LTDA ASESORES DE SEGUROS,1096,2024,112,9,1906.9838222934
3033878,VARIEDADES JELMAR,834,2024,79,9,2922.06564751913
3033892,LABORATORIOS NATURMEDIK,1204,2024,126,8,2501.62364241466
3033903,DECORACIONES PARRA,1108,2024,113,15,2369.63977080032
3033926,CENTRO MATERNO INFANTIL CARRUSEL DE LA ALEGRIA,1154,2024,119,8,2984.9936077039
3034097,EMPRESA PUBLICA TAME LINEA AEREA DEL ECUADOR TAME EP SUCURSAL COLOMBIA,1024,2024,103,15,1948.14338194736
3034222,ALVANUS,1173,2024,122,9,2171.07136112598
3034235,SPACE BAR Y RESERVADO,1276,2024,135,10,1736.06130883259
3034352,FRISBY N. 33,1393,2024,149,10,4844.04451572068
3034374,RAPITIENDA LA FAMILIA,994,2024,99,8,2377.89784811381
3034397,DEPOSITO DE ENVASE J D,550,2024,44,8,2612.02737587276
3034410,ESCUELA DE AVIACION DE HELITEC S A S,1006,2024,101,8,1703.44941246077
3034576,MECHAS Y MODAS,1041,2024,105,8,2234.97627432459
3034581,LICORES LOS PAISAS GRANADA,969,2024,96,11,2207.2201252144
3034597,COMERCIALIZADORA LA 19,1114,2024,114,9,1562.38185437562
3034653,DIAZ STELLA,1202,2024,125,9,3047.24420917769
3034659,FIBRA STILO,896,2024,87,10,2134.33147478749
3034720,EL BODEGON MARINO,941,2024,93,10,3525.76998021064
3034723,LAVANDERIA LAVA ROPAS # 8,1080,2024,110,7,1883.39945281169
3034766,PROTECCION   S.A - CALI,890,2024,86,10,2638.0999122095
3034988,DAVID KLAHR SAS,1018,2024,102,8,2754.38177763763
3035124,ETB S.A. ESP,608,2024,51,10,1562.30199545581
3035193,TECNISERVICIOS JA,776,2024,72,8,2321.47335212493
3035205,VARIEDADES ADIZ,734,2024,67,9,2557.07693447875
3035206,TORNILLOS GAVIRIA,829,2024,79,9,4025.3748683396
3035228,CREDITOS LEO,861,2024,83,17,789.666179570222
3035326,EDUARDO JOSE TASCON CASTRO,1076,2024,110,5,2367.4567192401
3035377,CLUB LA BARRA DEL LICOR,1196,2024,125,10,2519.89594820533
3035385,FOREVER LIVING PRODUCTS COLOMBIA LTDA,855,2024,82,10,1451.89731063782
3035417,MARYI SPORT,801,2024,75,8,3271.16300341816
3035427,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIAS PROTECCION S.A.,792,2024,74,8,2603.20780655987
3035432,SOLUCIONES. WEB,917,2024,90,10,-490.684267079181
3035490,TALLER J & J MECANICA AUTOMOTRIZ,952,2024,94,11,2154.590303051
3035533,EMPRESA ASOCIATIVA DE TRABAJO MODELO DE PAZ,1097,2024,112,9,2411.50942667957
